Latitude,Longitude,Label
35.08586493771128,80.68269156469275,Charlotte
25.78221101210883,80.1752491262318,Miami
40.84495409822231,73.71098957791119,New York
35.26155213747626,80.66169001754301,Charlotte
25.848196954696814,80.22511906617716,Miami
40.82835704716546,73.77787175543938,New York
35.21005309931899,81.02416433548062,Charlotte
25.81755122627236,80.19298760844079,Miami
40.70566144712134,73.92093839294573,New York
35.3565668031467,80.85166596666228,Charlotte
25.815279794657986,80.22076319988953,Miami
40.644866613713276,73.78394685621784,New York
35.03310924182358,80.70147879611001,Charlotte
25.813435703038703,80.1567545233962,Miami
40.584071416381924,73.99300109124626,New York
35.39574423795671,80.71182270117775,Charlotte
25.72582359625962,80.23490193722533,Miami
40.680132855488814,73.93108869847437,New York
35.143536481594595,80.97977425408062,Charlotte
25.82281618936236,80.1486883554902,Miami
40.53106393485407,73.74726171366301,New York
35.17413709188623,80.92904578106194,Charlotte
25.757960654275212,80.16608685896725,Miami
40.57919982391074,73.79671596341015,New York
35.108655730595714,80.66110199880832,Charlotte
25.729079315940243,80.17977827445577,Miami
40.647620017942685,73.88980230759817,New York
35.246175073669725,80.97042664645114,Charlotte
25.83789939444091,80.1604452483397,Miami
40.50629743176367,74.2276837203163,New York
35.08788512720353,80.84007191826291,Charlotte
25.788575584634266,80.30487014151741,Miami
40.59870111229907,74.23842769241487,New York
35.25389484132087,80.82749742502551,Charlotte
25.80456600183258,80.25741404985126,Miami
40.749131392145415,74.25293976479402,New York
35.06233608402881,81.02765989796715,Charlotte
25.760563556757848,80.14218286737395,Miami
40.58759117063114,74.03643865453334,New York
35.034445711087585,81.00769486700219,Charlotte
25.81894428369371,80.18748863624275,Miami
40.650657261455365,73.81949462190867,New York
35.08243999794127,80.87560322207192,Charlotte
25.810173188172193,80.20900413836618,Miami
40.593139120991914,74.0062959651374,New York
35.161073509181826,80.82011751975101,Charlotte
25.79972421007185,80.16129236640852,Miami
40.52770357177556,74.18393755202472,New York
35.13062530235016,80.77593699705047,Charlotte
25.831503781596517,80.2076608730262,Miami
40.52586464470294,73.89557440183016,New York
35.34602091716146,80.89637764280808,Charlotte
25.727463239843672,80.2652297391358,Miami
40.84993240595913,74.01688666721766,New York
35.274126146005244,81.03699964640178,Charlotte
25.84805042645449,80.23103942294195,Miami
40.69738320502219,74.25738752312913,New York
35.13473263928753,80.8184548590084,Charlotte
25.761144899414525,80.22593786523977,Miami
40.705977328853265,73.98834939912051,New York
35.04486835332381,81.03739050361429,Charlotte
25.741679210802463,80.23510684799608,Miami
40.72187850331004,73.72494195963408,New York
35.21052044963345,80.74581030395491,Charlotte
25.72165493104455,80.16645084058213,Miami
40.87886322717041,74.00272546772054,New York
35.022354904917776,80.73103591287189,Charlotte
25.85562453047443,80.2682795199791,Miami
40.586488509473234,73.79412848061726,New York
35.069547706958325,80.96670034382413,Charlotte
25.720989781636256,80.24259906236514,Miami
40.58461675775562,74.19854011755528,New York
35.18040239321602,80.89489635088952,Charlotte
25.852471970538122,80.28122624368909,Miami
40.86302913460731,73.75481311012419,New York
35.37959353221857,80.72056134874914,Charlotte
25.798699331816827,80.29199152625009,Miami
40.67188613022491,73.76895938117364,New York
35.31156094621736,80.65849591050588,Charlotte
25.77408354665651,80.21647867591341,Miami
40.63098707787553,73.92582065058208,New York
35.36983119114271,80.99848969206742,Charlotte
25.822319243587927,80.15437364545444,Miami
40.686889468591524,73.91598514003626,New York
35.11366591045591,80.85386523802433,Charlotte
25.780228226753316,80.29851386786544,Miami
40.897696497929545,74.03339238692394,New York
35.0882197431505,80.67820327406564,Charlotte
25.759511890829703,80.30252888138432,Miami
40.64452651204908,73.98683544225415,New York
35.293702394596146,81.01047301862603,Charlotte
25.746593940748816,80.24107873172795,Miami
40.58282215903838,73.99762582850937,New York
35.08965669965874,81.01645411027754,Charlotte
25.770684706288844,80.29471299917826,Miami
40.50143908445365,73.80229911112829,New York
35.40014124041858,80.67975788122251,Charlotte
25.76669150552653,80.28743498361874,Miami
40.49440928541034,73.88053749288038,New York
35.25781412262072,80.88222366488843,Charlotte
25.80176302473958,80.30055277186904,Miami
40.55761340055714,74.0595287080609,New York
35.22477861233034,80.80436156766343,Charlotte
25.804909883651046,80.14801201789577,Miami
40.6225586750859,73.77065827539923,New York
35.34984668371038,80.96682926113179,Charlotte
25.739883875738116,80.14801336588992,Miami
40.75427837780409,73.95985541444021,New York
35.17757721167542,80.6835478710295,Charlotte
25.82847105957749,80.18972059679949,Miami
40.54433567355486,73.95975921388072,New York
35.39160068902502,80.77715940243844,Charlotte
25.798139444738677,80.22749521491974,Miami
40.48411480032504,73.96810702328887,New York
35.33325097865509,80.67711022201297,Charlotte
25.79378131337495,80.23230032798843,Miami
40.89682575606596,74.1288025148049,New York
35.09498850339445,80.9440246593897,Charlotte
25.814841320423447,80.16813577443043,Miami
40.58705082279964,74.0300165594622,New York
35.06663261424521,80.92694672445805,Charlotte
25.74227029364094,80.14043226215318,Miami
40.55755718346781,74.22336967313915,New York
35.02027464758186,80.70875563873412,Charlotte
25.796257737221282,80.22480828856447,Miami
40.49601728082041,73.85936884733822,New York
35.39072667258065,80.84402042886302,Charlotte
25.846794211454053,80.19825021146056,Miami
40.78902352684928,73.90561793876267,New York
35.3841084649916,80.73786039512774,Charlotte
25.807260435725702,80.18312314789885,Miami
40.565253248050674,74.06765854127805,New York
35.38020099397294,80.96978050912801,Charlotte
25.855165069682375,80.20082968470786,Miami
40.7570043705457,73.70217861135305,New York
35.34183431949408,81.01832462550847,Charlotte
25.718770275770535,80.19274292866687,Miami
40.61892187929162,74.19850040138058,New York
35.07717701536091,80.70726576748199,Charlotte
25.732129124492896,80.20094002280089,Miami
40.8970774835869,74.0834054228526,New York
35.35001244339104,80.78454832652582,Charlotte
25.791771349275095,80.1877338971638,Miami
40.73161226248132,73.9463519896928,New York
35.06290750972857,80.87004870976743,Charlotte
25.79032569288345,80.26708227481043,Miami
40.47840989261661,74.16489676640663,New York
35.15030677100277,81.0327130855163,Charlotte
25.789423821055912,80.31088010556579,Miami
40.512549025372174,74.04689955034323,New York
35.10322810193452,80.87155065445903,Charlotte
25.85266837073545,80.20974942003063,Miami
40.90321249124781,73.73048261181957,New York
35.26036006637304,80.75598317604552,Charlotte
25.715425670852696,80.24864816647889,Miami
40.54178456872371,73.7455745886062,New York
35.30735992819754,80.81806264195748,Charlotte
25.807261945811373,80.25421453296507,Miami
40.83931628144462,73.81484656043628,New York
35.029362521777664,80.87735739116243,Charlotte
25.71005807409683,80.28959949136322,Miami
40.723881205539215,74.19918730386347,New York
35.08487177947811,80.92151984244205,Charlotte
25.78756148877571,80.31058725063112,Miami
40.54222096168297,74.03157498249011,New York
35.17286831683737,80.8332799903356,Charlotte
25.714964775100366,80.29232671301362,Miami
40.76466814133628,73.70622965617768,New York
35.09237117801272,80.88843369234115,Charlotte
25.851879401165906,80.20860701717149,Miami
40.77465928221917,73.78262050915168,New York
35.112363793902794,80.86313419835697,Charlotte
25.81373135004287,80.26518804560656,Miami
40.56884445986024,73.89967439390844,New York
35.116930291647385,80.80256756266952,Charlotte
25.755571025374252,80.30532065370696,Miami
40.57141519035542,74.23892166604638,New York
35.37542779588029,80.94125573180536,Charlotte
25.738377244853226,80.31711729643655,Miami
40.74885241650938,73.70286780776793,New York
35.20319022785064,80.65730599183064,Charlotte
25.74650950088216,80.29005715220413,Miami
40.87397478697586,73.89002410143665,New York
35.407383524643635,80.91285778517766,Charlotte
25.72656994268453,80.20542839593371,Miami
40.86615793080114,74.00512412799374,New York
35.120557825729556,80.83588478710791,Charlotte
25.851852928882305,80.17352284936626,Miami
40.81423786841334,74.18068946816453,New York
35.20360497061996,80.98644042606496,Charlotte
25.716593554813084,80.31883060512449,Miami
40.83089935403436,74.2203219305405,New York
35.12638072478535,80.7385464610507,Charlotte
25.745256762888594,80.17814031874752,Miami
40.79505478566275,73.76562380281769,New York
35.341870482894656,80.73140324262016,Charlotte
25.76452979939757,80.21396977586302,Miami
40.72971151140639,74.18300784790722,New York
35.35572136221324,81.0130295944357,Charlotte
25.747616086026568,80.26828629312084,Miami
40.62263652936996,73.73342072696481,New York
35.27720959855186,81.03435849830915,Charlotte
25.84216243201035,80.29336545694355,Miami
40.691482310942796,74.01434692603945,New York
35.031886738958455,80.91482653006013,Charlotte
25.802819890809072,80.2872506100061,Miami
40.616485813914885,73.8175683307448,New York
35.15855240216524,80.98983472427248,Charlotte
25.7856109231343,80.22650911359678,Miami
40.84618515795842,73.99498905959224,New York
35.07293105070161,80.92730503904907,Charlotte
25.78123246203778,80.28758599844004,Miami
40.7404048047225,74.24122913073778,New York
35.04364842125514,80.95012531654113,Charlotte
25.73977093365106,80.31193589214553,Miami
40.751039604979034,74.01161435670092,New York
35.09637540843106,80.80210504712402,Charlotte
25.780344340486558,80.28397188149044,Miami
40.673029305118256,73.85478856427365,New York
35.050572455425105,80.91984093354642,Charlotte
25.752484337752648,80.14110261578027,Miami
40.6258160803246,74.01046671890377,New York
35.40047663682237,80.72043239697085,Charlotte
25.75840878360952,80.30365576828278,Miami
40.809694965344804,74.0062284522271,New York
35.39194629462346,80.77781583245509,Charlotte
25.799188258911983,80.17759530340324,Miami
40.823357807901374,74.0550158606208,New York
35.12451123096722,81.03344572239533,Charlotte
25.754031965766846,80.19724785067918,Miami
40.865592203978025,74.03538272593298,New York
35.04549001496074,80.97712374651212,Charlotte
25.74562999818336,80.25077194149601,Miami
40.883155682240954,74.21759202842357,New York
35.29910473840995,80.9247702870982,Charlotte
25.842609553062537,80.22514568402796,Miami
40.4806636932832,74.1359563817333,New York
35.329004520894614,81.01645188594969,Charlotte
25.828153697667442,80.25901193864271,Miami
40.78243245020958,74.11518997222703,New York
35.2821317644945,80.77675867093893,Charlotte
25.803899558834424,80.22676307443805,Miami
40.50189563681352,74.0485501441357,New York
35.22947620602527,80.79055240919611,Charlotte
25.779955979992263,80.19240551113893,Miami
40.900868392215195,73.84922486752988,New York
35.20517211371602,80.81790436233103,Charlotte
25.78326963667675,80.27425700974078,Miami
40.486792614008664,73.82440017000098,New York
35.3436920291174,81.0107857365148,Charlotte
25.826097824971352,80.18569248908962,Miami
40.48131780027147,74.08230156612292,New York
35.40819302222862,80.65077486982359,Charlotte
25.711913106851334,80.15192988711874,Miami
40.61911138938401,74.0218580673035,New York
35.206419787927366,81.02231188533068,Charlotte
25.835395920845603,80.18892928459228,Miami
40.699030290491315,74.0748041442925,New York
35.2520559828385,80.79143476746378,Charlotte
25.75529366275555,80.15604184030497,Miami
40.85841537451782,73.88580380219084,New York
35.21632230908467,80.73787063635183,Charlotte
25.78203827160646,80.31344648917818,Miami
40.763125505541375,74.11339926891044,New York
35.118661521567155,80.98890222626548,Charlotte
25.760816919863206,80.17109308347024,Miami
40.80713992306156,73.9067646747197,New York
35.22106462588782,81.04767904855727,Charlotte
25.847388321997986,80.19279533637165,Miami
40.53170387931736,74.00150588479693,New York
35.14915989833611,80.65963879102408,Charlotte
25.757447282557486,80.30753934725578,Miami
40.491012603778486,73.91422802399269,New York
35.28176480788615,80.92632186057166,Charlotte
25.80139072083472,80.21628434973464,Miami
40.6622997800623,73.93311873699085,New York
35.2728491005125,80.65953172026751,Charlotte
25.839991684554562,80.15687369992729,Miami
40.63985637236294,73.78806297666405,New York
35.13656812302668,80.87128527778711,Charlotte
25.728713055904997,80.22757655611223,Miami
40.91111048013638,74.1343360143509,New York
35.119180198188566,80.8275267978188,Charlotte
25.794800606754812,80.29653251969386,Miami
40.69796754366503,73.7423992446352,New York
35.23413040094171,80.65584285721779,Charlotte
25.847242209105914,80.21687746837684,Miami
40.50332038794579,74.02823267756258,New York
35.27855244399097,80.80582215099354,Charlotte
25.718568361292714,80.26011770662656,Miami
40.525920978523416,74.04937262613184,New York
35.399237833147055,80.78757057949015,Charlotte
25.843813203917883,80.28858036471904,Miami
40.827408608530035,73.96813087892505,New York
35.29887119254897,80.9651050014695,Charlotte
25.79783555616617,80.14597396718769,Miami
40.802602241500594,74.08210551538428,New York
35.274032884450214,80.7261341465916,Charlotte
25.760090236218534,80.21864750454598,Miami
40.87328909349035,74.00682777748408,New York
35.36545755162971,80.82030972199524,Charlotte
25.728709866942847,80.2931581196358,Miami
40.622600632033425,74.1346609448268,New York
35.329935144882626,80.68999409139087,Charlotte
25.740320676702705,80.21723630326974,Miami
40.5676867123859,74.00346981380922,New York
35.222674282350944,81.04698826370071,Charlotte
25.75835571205051,80.16436037865182,Miami
40.89576435730316,73.87769251582213,New York
35.28897951537634,80.96889635329086,Charlotte
25.792708379794213,80.2690248781904,Miami
40.50333210584483,73.9840273104815,New York
35.03608007555943,80.8430313412231,Charlotte
25.844608181137186,80.15847297069621,Miami
40.73676196760647,73.96389689088664,New York
35.20960456132966,80.67284743355984,Charlotte
25.841669441358867,80.27635347521459,Miami
40.64145665530863,73.76284551702366,New York
35.11766113647729,80.6604843741748,Charlotte
25.71961621193967,80.16454026148624,Miami
40.79010514295174,73.7138904693572,New York
35.28019204386703,80.73972135602853,Charlotte
25.711444040827317,80.24079304349786,Miami
40.6037416146654,73.72386990871846,New York
35.24244688869606,81.04745871497559,Charlotte
25.847955789793595,80.27357100474168,Miami
40.52716916835471,73.94639395199422,New York
35.20321244480599,80.90545451434939,Charlotte
25.771558060098435,80.31660563103968,Miami
40.698118610671045,74.03428522871047,New York
35.228311453962455,80.8652412828646,Charlotte
25.84233516895173,80.17560174294745,Miami
40.77212151577811,74.08597887338607,New York
35.38956453622667,80.8369015598833,Charlotte
25.826616261643668,80.19128454559971,Miami
40.58624345872449,73.8736419447047,New York
35.270570363461616,80.70603392261789,Charlotte
25.82563107402218,80.16855421937335,Miami
40.83670458194735,74.15572647996422,New York
35.22033624255162,80.64907563734282,Charlotte
25.75572840561509,80.17103951014391,Miami
40.53216039886427,73.85285206980862,New York
35.13715840694423,80.71128398487865,Charlotte
25.85049424335511,80.27676265517992,Miami
40.52342747778628,74.09507422660421,New York
35.19932219313672,80.72921330473513,Charlotte
25.747935645897392,80.27798479440484,Miami
40.69367921957387,73.90289883692887,New York
35.0264447588039,80.67333904156796,Charlotte
25.77278938541086,80.31409719702245,Miami
40.48361960132769,74.23356200204333,New York
35.39438097999667,80.74597899103222,Charlotte
25.74183656152783,80.30018654380493,Miami
40.693158577608536,74.09946024602182,New York
35.2264753255637,80.96198295331271,Charlotte
25.710688575705284,80.14800249392256,Miami
40.82905179185266,74.13454150140839,New York
35.19599034016279,80.95599673490372,Charlotte
25.836768032226683,80.14686363958721,Miami
40.687060392112244,73.98631495223488,New York
35.034249500311454,81.00576963037265,Charlotte
25.749583716773017,80.16381076347497,Miami
40.842249134892576,73.89655669219898,New York
35.03003459534611,80.697867760254,Charlotte
25.72353540908558,80.21480443279313,Miami
40.570918795857565,73.75010040051566,New York
35.127980069863206,80.65141508373445,Charlotte
25.765262685175866,80.17259591901868,Miami
40.78025150762744,74.12511389272053,New York
35.34034082854043,80.64893348319266,Charlotte
25.78476267684453,80.21430229001005,Miami
40.67270442228687,73.84971398674814,New York
35.24214367160463,80.88741996984567,Charlotte
25.776728671597198,80.30529536541782,Miami
40.593215806379995,73.98333069391164,New York
35.35939659105655,80.74217452264429,Charlotte
25.709529453851108,80.28925000070424,Miami
40.561024437607166,74.1249879795672,New York
35.363541942569675,80.67738379978711,Charlotte
25.7387614994257,80.1831261149662,Miami
40.897628242580666,74.15313984055851,New York
35.31401904373662,80.71252443616036,Charlotte
25.8151170605128,80.19307832512817,Miami
40.549643837415104,74.13963275045683,New York
35.30500454034166,80.6790525457936,Charlotte
25.828507630293764,80.29478135535464,Miami
40.7388238362693,74.04467342963225,New York
35.335862652373294,80.83838178302689,Charlotte
25.83586458336207,80.25687177435682,Miami
40.49442907775075,74.21629729189951,New York
35.39700209827179,80.82176694833328,Charlotte
25.8133855427796,80.30399952659127,Miami
40.87185523126034,73.71301974077663,New York
35.26298776145432,81.02482246072762,Charlotte
25.742748420810717,80.27495276612437,Miami
40.531060947290094,73.73941372723333,New York
35.18962531354103,80.65425569825871,Charlotte
25.812174981238233,80.17846109384118,Miami
40.6618736970458,74.1578453820762,New York
35.16529366779448,80.74552552543845,Charlotte
25.75460498479528,80.1415289641603,Miami
40.6077279254654,73.92908731200903,New York
35.360733760338334,80.69588413285135,Charlotte
25.718691566692865,80.19207837116561,Miami
40.90202989168808,74.05094887684352,New York
35.29522094400227,80.97877891379866,Charlotte
25.73491245423516,80.16263545533847,Miami
40.81382386879398,74.13120070571756,New York
35.09211267847716,80.91139802016956,Charlotte
25.71494454607593,80.24720922844733,Miami
40.79054057882024,74.20858237478421,New York
35.39901964065412,80.70624585659107,Charlotte
25.74951213389703,80.19561453745278,Miami
40.824279379483116,74.1504779529111,New York
35.21636836781631,80.86029557879306,Charlotte
25.84267426503487,80.31578799367438,Miami
40.6288974618586,73.9584821200001,New York
35.295279740663055,80.85988331887471,Charlotte
25.802084843954958,80.2740042938844,Miami
40.74616076669815,74.09173336204874,New York
35.34297867337833,80.6544462280577,Charlotte
25.851295303517777,80.15872056072807,Miami
40.83182297191002,73.90186906012129,New York
35.383756451107566,80.75158644428303,Charlotte
25.77540808772489,80.31871298411303,Miami
40.61719455452884,73.95906363299416,New York
35.19754381565284,80.7161589817131,Charlotte
25.83799241912111,80.23734432308315,Miami
40.849196036438634,73.90088788386214,New York
35.04606656069492,80.76813122525698,Charlotte
25.75172799747339,80.25085206075315,Miami
40.5765963721916,74.00882263246753,New York
35.375001713322014,81.00727126575192,Charlotte
25.842289581681246,80.22711174418315,Miami
40.50802940791234,73.93318173824598,New York
35.42129817580891,80.66066310822806,Charlotte
25.81698002863623,80.23182495018905,Miami
40.65948086667491,74.23355384308952,New York
35.1215901556674,80.81948268240153,Charlotte
25.780871649639273,80.28221105634353,Miami
40.83145655770697,73.83282577633874,New York
35.411096744413555,80.83525260793465,Charlotte
25.772642639972425,80.27133245147887,Miami
40.845926531471356,73.82351586190804,New York
35.10666276771493,80.93515740937357,Charlotte
25.740324289495696,80.21036614138569,Miami
40.629118259430435,73.7661327895913,New York
35.319643846955,80.87908063548626,Charlotte
25.755834638144094,80.15905364879534,Miami
40.852846973493456,73.933735808486,New York
35.25763188832036,80.8924172257639,Charlotte
25.814636635596408,80.20615856493038,Miami
40.67535542842379,73.77523832247968,New York
35.11121884391233,80.81248250619382,Charlotte
25.778811966105486,80.23795708435891,Miami
40.72716456169981,73.9665274852191,New York
35.10108109590938,80.8605551243254,Charlotte
25.73833562254178,80.30816856858199,Miami
40.620278688707614,74.2255126383329,New York
35.31567948429559,80.76692939332459,Charlotte
25.803257730954865,80.16147596113032,Miami
40.76001347303466,73.78606975914276,New York
35.28160455303993,80.90487779144455,Charlotte
25.751492786975568,80.20465745474337,Miami
40.531029799710495,74.1026064759515,New York
35.24829283944464,80.70221369908906,Charlotte
25.80821297549954,80.2017201722802,Miami
40.58260034149786,73.74359373685179,New York
35.263598347076126,81.04306640261282,Charlotte
25.763310019233117,80.29002701924986,Miami
40.62698532977457,74.17871900659688,New York
35.23466426198987,80.96139890226135,Charlotte
25.74343661475345,80.24228979596549,Miami
40.70603962026825,73.80896599766447,New York
35.277758704353566,80.8752390600205,Charlotte
25.73974256589294,80.26824365468521,Miami
40.724410568057145,73.71755847031744,New York
35.40752589260066,80.72660659656937,Charlotte
25.824578262354652,80.24537969437038,Miami
40.61905884668139,73.9231996594769,New York
35.130899964838875,80.89696811721423,Charlotte
25.761144392301876,80.31302098227825,Miami
40.85778912607634,73.92411237076132,New York
35.14226547571998,80.96603060725681,Charlotte
25.792931915308696,80.2804066809777,Miami
40.680148236273695,73.8947216007396,New York
35.15849205211017,80.69294783221149,Charlotte
25.80189438725037,80.19214544075774,Miami
40.686784493054745,73.87354708858047,New York
35.223293005464896,80.77156432957334,Charlotte
25.82602215894339,80.16209462486252,Miami
40.70446419427797,74.04264331262306,New York
35.08072880117236,80.87870918137814,Charlotte
25.77613448723828,80.25864373050253,Miami
40.894900415552556,73.97115647853106,New York
35.14414503577828,80.70262146215852,Charlotte
25.793789084959723,80.19294006428767,Miami
40.67446948335547,74.14276374914691,New York
35.05618332991469,80.81594211129564,Charlotte
25.83518478891672,80.1829044915069,Miami
40.73919105599373,74.20455160212222,New York
35.256252403897136,81.00869627473784,Charlotte
25.79407153671341,80.17153459383731,Miami
40.62078321443165,73.88036490880285,New York
35.11286431653328,80.99959420681819,Charlotte
25.794594335079974,80.18271314816745,Miami
40.49643842330008,73.71279193929115,New York
35.3861170226545,80.68480619511094,Charlotte
25.771648644288884,80.21404892254762,Miami
40.58876655443183,74.03211526931528,New York
35.14769006710835,80.93126770334646,Charlotte
25.80071764367255,80.15819152770253,Miami
40.50219737580268,73.88045254961945,New York
35.06152939637747,80.78807584412505,Charlotte
25.777395193728225,80.23876681875761,Miami
40.55937147912469,73.72604117741,New York
35.134404795507415,81.03947670172926,Charlotte
25.818342845651916,80.19324047490797,Miami
40.78328710808505,73.95844443282893,New York
35.08130923567963,80.75892066067536,Charlotte
25.774634452654677,80.2542488627175,Miami
40.56626823011118,74.02700640475759,New York
35.263404184908524,80.78676258981795,Charlotte
25.846845930684424,80.16530146400346,Miami
40.67079270786195,73.79130731636103,New York
35.14263635465256,80.69325039992984,Charlotte
25.7322997634027,80.14316197988325,Miami
40.84477679997227,74.05210827638794,New York
35.31125591546909,81.04622559277315,Charlotte
25.732159504148356,80.27260626822118,Miami
40.914322385926404,73.97566945303691,New York
35.08331497890681,80.78146102846999,Charlotte
25.71445877429633,80.29213038896776,Miami
40.87057443189764,73.858042504537,New York
35.317988619055605,80.73616225339006,Charlotte
25.80002103381828,80.25696411371014,Miami
40.860621445147395,73.7124934665855,New York
35.37734589812837,81.00407942268085,Charlotte
25.776327164776486,80.29420658547156,Miami
40.7759548355198,74.02335877467583,New York
35.21427995122515,81.01687170429057,Charlotte
25.84771031751772,80.3195757512448,Miami
40.90663111772328,73.89661768037155,New York
35.04580428516592,81.00469629177958,Charlotte
25.754269018758464,80.31027684227726,Miami
40.90499007279506,73.89456509312149,New York
35.245553771486804,80.6453780743492,Charlotte
25.77191739709211,80.27227047388868,Miami
40.5853819782344,73.79244777640598,New York
35.13704742620574,80.78668635725607,Charlotte
25.841499698565304,80.30219571412272,Miami
40.69177721463247,74.22966765483821,New York
35.11163465086637,80.935374179613,Charlotte
25.726327651747994,80.31274375686004,Miami
40.85763640010026,73.78691742556892,New York
35.241581972898246,80.70888005180448,Charlotte
25.8243123087336,80.17700584961156,Miami
40.48159540490121,73.83269943857725,New York
35.13522902430367,80.80252418614369,Charlotte
25.753570043733845,80.18450869741584,Miami
40.66277550713562,73.78343334381461,New York
35.04922485142234,81.0424114417444,Charlotte
25.774536515663645,80.26947669664092,Miami
40.57332692321646,73.84256551252749,New York
35.40653550752548,80.83486078476086,Charlotte
25.82553924213636,80.15896829632234,Miami
40.690830938044186,73.70421634644251,New York
35.1733921176311,80.97036743215527,Charlotte
25.82019872042018,80.18356586831804,Miami
40.88799463841306,73.87112872103714,New York
35.25902126759571,81.02647489974989,Charlotte
25.797754680601578,80.21216681913042,Miami
40.755265115261544,73.78073229398706,New York
35.18306097058421,80.67876980480155,Charlotte
25.83922904865328,80.30831999035097,Miami
40.7810285243392,74.12008007874671,New York
35.389685901797854,80.6483528468727,Charlotte
25.719655301580733,80.28381791201548,Miami
40.79027950500276,74.1861718905245,New York
35.22594569593379,80.86279534314063,Charlotte
25.84376235945658,80.22652060196972,Miami
40.52716255829765,74.25425281441663,New York
35.39230273686164,80.69037962740838,Charlotte
25.802342926828494,80.15268084040032,Miami
40.568780874580995,73.98268970501388,New York
35.41050466154656,80.9088205885195,Charlotte
25.789841318325028,80.25699906010922,Miami
40.689454395905145,73.74529429394414,New York
35.26088860115517,80.65252231203567,Charlotte
25.8295432535381,80.24745459250737,Miami
40.64129325427408,73.92445001930288,New York
35.191716009315925,80.77081083926532,Charlotte
25.8286525642429,80.1794491569509,Miami
40.59754784259661,73.72880261975753,New York
35.21545973753442,80.76720708649523,Charlotte
25.717361905979786,80.3116340002083,Miami
40.907047265286785,73.98451559468099,New York
35.09793342533141,80.73344919509763,Charlotte
25.735096844618408,80.30289174000512,Miami
40.69544972706593,73.70685959728357,New York
35.41058608383796,80.8634431561711,Charlotte
25.730698271553592,80.20417998590511,Miami
40.531252469087654,73.75656992654734,New York
35.19277420142797,81.0324741455659,Charlotte
25.760398625683347,80.2186629181717,Miami
40.844277662043766,74.20260437600815,New York
35.20595684859198,80.80917588919372,Charlotte
25.804522648793117,80.1785567505838,Miami
40.62532593807301,74.24203910447734,New York
35.25123353295562,80.86546246802337,Charlotte
25.822806197212014,80.18819362362647,Miami
40.586142112949624,73.70204731318611,New York
35.3927239569755,80.90970394570533,Charlotte
25.731333759853523,80.263397307721,Miami
40.7408539374245,74.17733554006169,New York
35.12786314965689,80.77361945550464,Charlotte
25.773858933262815,80.24643768871807,Miami
40.55099252033327,74.10310378495332,New York
35.29456634258582,80.7643505945395,Charlotte
25.821474995656246,80.30579801432067,Miami
40.90263158730146,73.74303693130008,New York
35.187420565625345,80.92051419057316,Charlotte
25.83310003870599,80.18793381334454,Miami
40.515619002187414,74.21937838455793,New York
35.05153851091579,80.7809307307716,Charlotte
25.840554473317795,80.31006398337516,Miami
40.604051702746155,73.72534613164161,New York
35.263203900076945,80.64611433716958,Charlotte
25.772653318481986,80.22357109059985,Miami
40.911764090235025,73.85811748952139,New York
35.033193441960705,80.8127982506422,Charlotte
25.81953809922514,80.15524270457468,Miami
